PUNTO_LEV,ID_UNICO,FOLIO,CALLE_LEV,CALLE_1,CALLE_2,RESUL,F1,P1,MUNORI,P2_COL,P2_REF1,P2_REF2,P3,MUNDES,P4_COL,P4_REF1,P4_REF2,P5,P6,P7_HR,P7_MIN,P8_HR,P8_MIN,P9,P9_1,P10,P11,P11_1,P12,P13,P14_1,P14_2,P14_3,P14_4,P15,P16_1,P16_2,P16_3,P16_4,P16_5,P16_6,P16_7,P16_8,P17,P17_1,P17_2,P17_3,P18,P19,P20,P21_NIVEL,NIVEL,P21_AÑO,P22,P23,P23_1,P24,P24_1,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P27,FACTOR
124,1942,11,SANTA CRUZ MEYEHUALCO,CALLE 39,,1,19,3,09007,SANTA CRUZ,,,1,09007,SANTA CRUZ,,,5,2,14,0,14,40,1,2.0,2,2,0.0,,2,3,3,3,4,5,2,1,2,2,1,1,2,1,2,,,,2,,2,5,4,3,100,3200,3,1,2,4,2,2,1,2,2,2,2,2,4,87.15
123,1925,14,EL VERGEL,INSURGENTES,,1,14,7,09007,SANTA CRUZ,,,1,09007,ARAYAN,,,5,6,17,20,17,30,1,1.0,4,2,0.0,,2,4,4,4,4,10,2,1,2,2,1,2,1,2,2,,,,2,,1,4,3,3,988888,999999,9,1,2,4,2,2,2,2,2,2,2,1,4,53.13
122,1900,14,AV BENITO JUAREZ,JOAQUIN HERRERA,,1,17,1,09007,PRESIDENTES DE MEXICO,,,3,09003,,,,2,3,14,5,14,55,2,0.0,,1,1.0,7,1,1,2,1,4,1,1,1,1,1,1,1,1,1,2,,,,2,,1,5,4,3,150,999999,2,1,2,3,1,2,1,2,2,2,2,1,4,49.59
98,1584,9,AV 606,AV 613,AV 611,1,62,1,09005,NARCISO BASSOLS,,,7,09005,SAN JUAN DE ARAGON,,,5,6,14,8,15,0,1,1.0,4,2,0.0,,2,4,4,4,4,2,2,2,2,2,2,2,1,2,1,1,4,2,2,,1,8,5,5,999999,999999,9,1,2,4,1,2,2,2,2,2,2,2,4,33.4
98,1587,12,AV 606,AV 613,AV 611,1,48,1,09005,SAN JUAN DE ARAGON 4TA SECCION,BOSQUE,,7,09005,SAN JUAN ARAGON,TINTORERIA,,5,6,16,42,17,30,2,0.0,,2,0.0,,2,8,8,8,8,1,2,2,2,2,2,2,2,2,2,,,,2,,1,8,5,4,100,999999,9,1,2,4,2,2,2,2,2,2,2,1,4,33.4
96,49,23,AV TALISMAN,PUERTO DE PALOS,,1,19,4,09005,SAN JUAN DE ARAGON,,,1,09005,SAN JUAN DE ARAGON,,,5,4,18,20,18,40,2,0.0,,2,0.0,,2,4,4,4,4,1,2,2,2,2,2,2,2,2,2,,,,2,,2,5,4,3,999999,999999,9,1,2,4,1,2,2,2,2,2,2,2,4,41.09
122,1756,9,AV BENITO JUAREZ,JOAQUIN HERRERA,,1,27,1,09007,AGRARISTAS,,,5,09007,CONSTITUCION,,,1,10,11,45,12,0,1,1.0,2,2,0.0,,2,4,4,4,4,2,1,2,1,2,1,1,1,1,1,2,8,2,1,1,1,5,4,3,500,999999,9,1,2,2,2,2,1,2,2,2,2,1,4,49.59
122,1902,16,AV BENITO JUAREZ,JOAQUIN HERRERA,,1,43,1,09007,CONSTITUCION  DE 1917,,,7,09007,LA ERA,,,5,10,16,10,16,28,2,0.0,,2,0.0,,2,4,4,4,4,7,2,2,2,2,1,1,1,1,2,,,,2,,2,5,3,2,30,999999,3,1,2,4,1,2,2,2,2,2,2,1,6,49.59
126,1978,7,NI?OS HEROES,NI?OS HEROES,ERMITA IZTAPALAPA,1,26,1,09007,TINACOS,,,2,09007,SANTA CRUZ,DEPORTIVO,,4,1,9,30,10,30,1,1.0,4,1,5.0,8,1,3,3,3,4,1,1,2,2,2,1,1,2,2,1,2,9,1,1,1,1,4,3,3,50,6000,3,1,2,2,1,1,2,2,2,2,2,2,6,61.72
126,1974,3,NI?OS HEROES,NI?OS HEROES,ERMITA IZTAPALAPA,1,36,1,09007,SANTA CRUZ,,,2,09007,SANTA CRUZ,,,1,8,9,10,9,29,2,0.0,,1,1.0,8,2,3,4,4,4,10,1,2,2,2,1,1,2,2,1,3,3,1,2,,1,4,3,3,200,4000,3,1,2,2,2,2,2,2,2,2,1,2,4,61.72
127,2005,1,CALZADA IGNACIO ZARAGOZA,CARZADA IGNACIO ZARAGOZA,SENTIMIENTO DE LA NACION,1,40,1,09007,UH ZARAGOZA,,,4,09007,UH ZARAGOZA,,,1,4,7,17,7,27,2,0.0,,2,0.0,,1,4,4,4,4,6,2,1,2,2,1,1,2,1,1,1,3,2,1,1,1,5,4,3,60,8000,4,1,2,4,2,2,1,2,2,2,2,1,4,86.09
128,2027,7,AVILA CAMACHO,5,,1,43,2,09007,LA ESPERANZA,CONSULTORIO MEDICO,FARMACIA,1,09007,LA ESPERANZA,PASTES BETTY,,5,2,13,5,13,48,2,0.0,,2,0.0,,1,2,4,4,4,1,2,2,2,2,2,2,2,2,2,,,,2,,2,4,3,3,500,9000,4,1,2,4,2,2,2,2,2,2,2,2,3,122.17
42,596,3,FEBO,INSURGENTES SUR,INSURGENTES,1,20,7,09014,,PARQUE HUNDIDO,,1,09014,CREDITO CONSTRUCTIVO,,,5,2,10,10,10,50,2,0.0,,1,1.0,7,2,2,3,3,4,7,2,2,1,1,1,2,2,2,1,2,6,1,2,,1,5,4,3,20,2500,2,1,2,1,1,2,2,2,2,2,2,2,6,57.3
47,660,7,AV. DEL IMAN,CIRCUITO ESTADIO AZTECA,PERLA,1,30,2,09012,999,,,1,09003,PEDREGAL DE CARRAZLO,,,5,2,13,30,14,0,2,0.0,,2,0.0,,1,2,1,4,1,5,1,1,2,2,1,1,2,1,2,,,,2,,1,3,1,2,30,10000,4,1,2,4,2,2,2,2,2,2,2,2,4,45.54
47,657,4,AV. DEL IMAN,CIRCUITO ESTADIO AZTECA,PERLA,1,33,1,09003,COAPA COPILCO,,,3,09003,999,,,2,1,9,30,9,50,2,0.0,,2,0.0,,1,1,2,8,8,3,2,1,2,2,2,2,2,1,2,,,,2,,1,9,5,1,100,20000,6,1,2,4,2,2,2,2,2,2,2,2,3,45.54
54,756,4,DIVISION DEL NORTE,DIVISION DEL NORTE,BENITO JUAREZ,1,20,2,09003,ROSEDAL,AV. PACIFICO,MIGUEL ANGEL DE QUEVEDO,1,09013,BARRIO CALTONGO,AV. NUEVO LEON,CALLEJON DEL PINO,5,2,7,30,8,30,2,0.0,,2,0.0,,2,2,1,4,4,1,2,2,2,1,1,1,1,1,1,2,9,1,2,,1,5,3,2,200,5150,3,1,2,4,2,2,1,2,2,2,2,2,3,136.63
55,768,5,SAN GUILLERMO,SANTA URSULA,SAN JORGE,1,25,1,09003,LOS REYES,,,2,09003,SANTA URSULA,,,3,1,9,0,10,30,1,7.0,4,1,5.0,8,1,8,8,8,8,9,2,2,2,2,2,2,2,2,2,,,,2,,1,9,5,1,120,12000,5,1,2,2,2,2,2,2,2,2,1,2,4,39.93
56,783,1,AV. INSURGENTES SUR,CENTRO COMERCIAL,PRADERAS,1,36,1,09003,PEDREGAL SAN ANGEL,,,2,09003,AMPLIACION PEDREGAL,,,2,1,7,0,8,0,2,0.0,,2,0.0,,1,1,1,2,2,1,2,1,2,2,1,2,1,2,2,,,,2,,1,4,3,3,999999,999999,9,1,2,1,2,2,1,2,2,2,2,2,5,64.41
55,767,4,SAN GUILLERMO,SANTA URSULA,SAN JORGE,1,30,1,09003,INSURGENTES COPILCO,,,4,09003,SANTA URSULA,,,4,4,7,49,8,4,2,0.0,,2,0.0,,1,2,3,8,1,6,2,2,2,2,2,2,2,2,2,,,,2,,1,8,5,4,25,999999,3,1,2,4,2,2,2,2,2,2,2,2,4,39.93
49,681,7,SANTA ANA,SANTA ANA,PIEDRA DEL SOL,1,42,7,09003,AVANTE,EL MERCADO,EL PARQUE,1,09003,AVANTE,AYUNTAMIENTO DE POLICIA,BIBLIOTECA,5,2,12,10,12,35,2,0.0,,2,0.0,,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,,,,1,1,1,5,4,3,400,10000,4,1,2,2,2,1,2,2,2,2,2,2,3,83.83
72,1001,2,MANUEL MARIA CONTRERAS,JAMES SULLIVAN,,1,39,1,09015,SANTA MARIA LA RIBERA,NOGAL,ELIGIO ANCONA,2,09015,ROMA NORTE,COLIMA,VERA,5,1,8,30,9,9,2,0.0,,2,0.0,,1,4,1,2,1,4,2,1,2,2,2,2,2,2,2,,,,2,,1,9,5,2,0,60000,6,1,2,4,2,1,2,2,2,2,2,1,3,313.8
71,980,1,20 DE NOVIEMBRE,VICENTE GUERRERO,VENUSTIANO CARRANZA,1,32,1,09007,SANTA BARBARA,PORFIRIO DIAZ,,2,09015,CENTRO,REPUBLICA DEL SALVADOR,,4,1,6,30,7,20,2,0.0,,2,0.0,,1,2,3,4,2,10,1,1,1,1,1,1,1,1,2,,,,2,,2,5,4,3,150,8200,4,1,2,4,2,1,2,2,2,2,2,2,1,239.63
70,952,4,MOSQUETA,GUERRERO,,1,31,7,09015,GUERRERO,,,1,09015,GUERRERO,,,5,2,9,10,9,16,2,0.0,,2,0.0,,1,4,4,4,4,2,1,1,2,2,1,2,2,2,1,3,6,2,1,1,1,4,3,3,15,999999,3,1,2,4,2,2,2,2,2,2,2,2,6,65.71
71,990,11,20 DE NOVIEMBRE,VENUSTIANO CARRANZA,,1,38,1,15081,HEROES DE TECAMAC,HORTENCIA,,2,09015,CENTRO,20 DE NOVIEMBRE,,5,1,15,0,16,40,2,0.0,,1,1.0,7,1,2,3,4,3,10,1,1,1,1,1,1,1,1,2,,,,1,2,2,5,4,3,200,7800,4,1,2,1,2,2,1,2,2,2,2,2,1,239.63
71,991,12,20 DE NOVIEMBRE,VENUSTIANO CARRANZA,,1,18,1,09015,CENTRO,COSTA RICA,FLORIDA,2,09015,CUAUHTEMOC,CENTRO,,8,1,16,10,16,30,2,0.0,,2,0.0,,1,3,3,4,4,3,2,1,2,2,2,2,2,2,2,,,,2,,1,4,3,3,200,4000,3,1,2,2,1,2,2,2,2,2,2,2,4,239.63
70,967,19,MOSQUETA,GUERRERO,,1,33,4,09015,CUAUHTEMOC,,,1,09014,U.H NONOALCO,,,5,2,13,15,13,40,2,0.0,,2,0.0,,1,4,4,4,4,7,1,1,2,1,1,1,2,1,1,3,3,2,2,,2,5,4,3,100,999999,4,1,2,3,1,2,1,2,2,2,2,2,3,65.71
70,968,20,MOSQUETA,GUERRERO,,1,47,1,09016,AGRICULTURA,,,2,09015,CENTRO,,,3,1,14,15,14,40,2,0.0,,2,0.0,,1,4,4,4,4,10,2,2,2,2,2,2,1,2,2,,,,2,,1,5,4,3,50,999999,4,1,2,4,2,2,1,2,2,2,2,2,3,65.71
69,937,9,JOSE SOTERO CASTAÑEDA,CALZADA CHABACANO,,1,14,2,09015,TRANSITO,CONGRESO DE LA UNION,,1,09015,ASTURIAS,CALZADA CHAVACANO,VIGA,5,2,14,0,15,10,1,1.0,4,1,1.0,8,2,3,4,4,4,10,1,1,1,1,1,1,1,1,2,,,,1,1,1,5,4,3,200,999999,4,1,2,4,1,2,1,2,2,2,2,2,2,166.36
69,935,6,JOSE SOTERO CASTAÑEDA,CALZADA CHABACANO,,1,29,1,09015,ASTURIAS,LA VIGA,EJE 3,2,09015,,JOSE SOTERO CASTAÐEDA,,2,1,13,50,14,10,2,0.0,,1,4.0,8,1,1,1,8,9,10,2,2,2,2,2,2,2,2,2,,,,2,,1,4,2,1,300,999999,3,1,2,4,2,2,1,2,2,2,2,2,2,166.36
58,802,12,AV LOMA DE LA PALMA,AV NOCHE DE PAZ,,1,37,2,09004,999,,,3,09004,999,,,2,5,12,30,13,0,2,0.0,,1,2.0,6,1,2,1,2,2,8,2,2,2,2,1,2,2,2,1,2,8,1,8,,1,3,2,6,200,999999,4,1,1,1,2,2,2,2,2,2,2,1,4,11.7
58,796,6,AV LOMA DE LA PALMA,AV NOCHE DE PAZ,,1,64,2,15037,HUIXQUILUCAN,,,1,09004,NAVIDAD,,,5,2,8,0,10,30,1,2.0,2,2,0.0,,1,1,2,2,2,7,2,2,2,2,2,1,2,2,2,,,,2,,1,5,4,3,320,999999,4,1,2,1,2,2,2,2,2,2,2,2,3,11.7
58,895,1,AV LOMA DE LA PALMA,AV NOCHE DE PAZ,,1,25,1,09004,ESCUELA PRIMARIA,,,2,09999,999,,,5,1,7,30,9,30,1,1.0,1,2,0.0,,2,2,1,2,2,10,2,2,2,2,2,1,2,2,2,,,,2,,1,7,4,3,200,4000,3,1,1,1,2,2,1,2,2,2,2,2,4,11.7
52,733,14,CALCADA DE LAS BOMBAS,CANDELARIA PEREZ,LAS BOMBAS,1,27,3,09003,LAS BOMBAS,CANDELARIA PEREZ,,1,09003,LAS BOMBAS,CANDELARIA PEREZ,,1,2,14,0,14,45,1,2.0,2,2,0.0,,1,1,2,4,2,4,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,8,4,3,30,999999,9,1,2,4,2,2,2,2,2,2,2,1,6,149.49
52,731,12,CALCADA DE LAS BOMBAS,CANDELARIA PEREZ,CALZ. LAS BOMBAS,1,27,1,09003,CTM CULHUCAN,LAS BOMBAS,,2,09003,JARDINES DE COYOACAN,EJE 3,,3,1,13,20,14,0,2,0.0,,2,0.0,,1,2,4,4,4,3,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,5,3,2,50,999999,3,1,2,4,1,2,2,2,2,2,2,1,4,149.49
52,722,3,CALZADA DE LAS BOMBAS,CANDELARIA PEREZ,,1,24,1,09011,AV. TLAHUAC,,,3,09003,CULHUACAN,LAS BOMBAS,,1,3,7,15,9,30,2,0.0,,1,4.0,8,1,1,4,4,4,4,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,4,2,2,50,999999,9,1,2,4,2,2,1,2,2,2,2,2,4,149.49
66,828,1,AV FLORES MAGON,TREBOL,PINO,1,98,1,09002,PATRIMONIO FAMILIAR,,,2,09015,SANTA MARIA LA RIBERA,,,2,1,6,0,6,50,2,0.0,,2,0.0,,1,3,2,2,3,2,1,1,2,2,1,2,2,2,1,3,3,1,2,,1,7,4,3,100,8100,4,1,2,1,2,2,1,2,2,2,2,1,4,10.74
66,830,3,AV RICARDO FLORES MAGON,PINO,TREBOL,1,24,1,09002,ARENAL,,,2,09015,CONDESA,,,2,1,7,0,8,0,2,0.0,,2,0.0,,2,3,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,,1,8,4,3,300,7500,4,1,2,1,2,2,2,2,2,2,2,1,4,10.74
66,843,16,AV RICARDO FLORES MAGON,PINO,TREBOL,1,43,1,09002,TEZOZOMOC,,,2,09015,SANTA MARIA LA RIBERA,,,4,1,11,0,11,30,2,0.0,,2,0.0,,1,3,2,2,3,2,2,1,2,2,1,1,1,1,2,,,,2,,1,4,3,3,100,5100,3,1,1,2,2,2,2,2,2,2,2,1,4,10.74
64,822,1,CARRETERA MEXICO- TOLUCA,AHUILAZAPAN,,1,32,1,09008,LA OLLA,,,7,09004,LA PILA,,,8,6,11,0,13,0,1,2.0,3,2,0.0,,2,2,2,2,2,10,2,1,2,2,1,1,2,2,2,,,,1,1,1,5,4,3,200,988888,3,1,2,4,2,2,1,2,2,2,2,2,4,30.32
72,1004,5,MANUEL MARIA CONTRERAS,JAMES SULLIVAN,,1,25,2,09016,ANAHUAC,LAGO DONANAI,AZAYACATL,7,09016,PAZCUARO,LAGUNA,MARINA NACIONAL,1,5,10,40,11,0,2,0.0,,2,0.0,,1,1,1,1,1,10,2,2,2,2,1,1,2,1,2,,,,1,1,1,4,3,3,100,999999,4,1,2,3,1,2,2,2,2,2,2,2,4,313.8
38,539,18,AV DR JESÚS MARÍA VERTIZ,DR VETIZ,LUZ SAVI?ON,1,31,2,09014,NARVARTE,,,1,09014,DEL VALLE,,,5,2,12,0,12,25,2,0.0,,2,0.0,,2,2,2,3,2,2,2,1,2,1,1,1,1,2,1,1,3,2,1,1,1,8,5,4,200,12000,5,1,2,4,2,2,1,2,2,2,2,2,3,21.46
41,580,9,EXTREMADURA,CIRCUITO INTERIOR,,1,62,2,09014,INSURGENTES MIXCOAC,,,2,09016,ESCANDON,,,4,1,12,1,14,35,2,0.0,,2,0.0,,1,1,1,3,4,1,2,2,2,2,1,2,2,2,1,3,3,2,2,,1,3,1,3,300,4000,3,1,2,2,1,2,2,2,2,2,2,2,1,68.69
39,138,10,ANAXAGORAS,OBRERA MUNDIAL,,1,26,2,09999,PARQUE DE LAS AMERICAS,,,1,09999,ENSURPES,,,1,2,18,30,19,20,2,0.0,,2,0.0,,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2,9,1,2,,1,9,5,3,988888,16000,6,1,2,4,2,2,2,2,2,2,2,2,6,44.717508
74,1066,49,REFORMA,RIO MISISIPI,,1,27,2,09016,TORRE BLANCA,,,1,09016,TORRE BLANCA,,,5,2,15,0,16,15,2,0.0,,2,0.0,,2,1,1,1,4,2,2,1,2,2,2,2,1,2,2,,,,1,1,1,4,2,2,80,999999,4,1,2,4,2,2,2,2,2,2,2,2,1,169.81
74,1024,7,REFORMA,RIO MISISIPI,,1,18,1,09016,PENSIL,,,7,09015,TLATELOLCO,,,9,6,7,0,8,0,2,0.0,,2,0.0,,1,3,1,3,3,2,2,1,2,2,2,2,2,2,2,,,,2,,1,4,3,3,500,999999,3,1,2,4,2,2,2,2,2,2,2,2,1,169.81
74,1077,60,REFORMA,RIO MISISIPI,,1,24,2,09016,POLANCO,,,1,09014,DEL VALLE,,,1,2,20,0,20,30,2,0.0,,2,0.0,,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,2,,1,5,4,3,988888,999999,4,4,2,4,1,2,2,2,2,2,2,2,1,169.81
176,2529,6,AV. LUIS DELGADO,LUIS DELGADO,LAS ROSAS,1,33,2,09011,LA CONCHITA,SIMON ALVAREZ,,1,09011,LA CONCHITA,A LA UN LADO DE LAS TORTILLAS,,5,7,12,0,12,30,2,0.0,,2,0.0,,1,3,4,4,4,2,2,2,2,2,1,1,2,2,2,,,,2,,1,4,2,2,100,5000,3,1,2,4,2,2,2,2,2,2,2,2,3,49.07
176,2525,2,LUIS DELGADO,LUIS DELGADO,LAS ROSAS,1,40,1,09011,PIRULIA,ROSAS,,2,09011,DEL MAR,ALMEZA,,3,1,8,20,8,40,2,0.0,,2,0.0,,2,2,4,3,4,2,1,1,2,2,2,1,2,2,2,,,,1,2,1,4,3,3,100,4000,3,1,2,1,1,2,2,2,2,2,2,2,3,49.07
178,2544,2,AVENIDA TLAHUAC,LAS TORRES,,1,27,2,09011,ZACATENCO,,,1,09011,ZACATENCO,,,5,3,18,25,18,55,2,0.0,,2,0.0,,1,4,4,4,4,2,2,1,2,2,1,1,2,1,8,,,,2,,2,4,3,3,30,4800,3,1,2,4,2,2,2,2,2,2,2,1,4,409.53
179,2545,1,MONTES DE LA CORDILLERA,MURALLA RECTA,GOLFOS DE LOS RIOS,1,27,1,09011,SAN FRACISCO TLALTENCO,,,3,09011,SAN FRANCISCO TLALTENCO,,,4,3,8,0,9,0,2,0.0,,2,0.0,,1,2,3,4,4,7,2,2,2,2,1,2,2,2,2,,,,1,1,2,5,4,3,50,1600,2,6,2,1,1,2,2,2,2,2,2,1,6,25.88
179,2551,7,MONTES DE LA CORDILLERA,MURALLA RECTA,GOLFO DE LOS RIOS,1,29,4,09011,SAN FRANCISCO,,,1,09011,SAN FRANCISCO,,,5,2,19,10,20,0,1,1.0,1,2,0.0,,2,1,3,4,2,7,2,2,2,2,2,2,2,2,2,,,,2,,2,4,3,3,95,2900,2,1,2,1,1,2,2,2,2,2,2,1,6,25.88
180,2559,8,MAR DE LAS LLUVIAS,CRATER ERASTOTENES,,1,23,1,09011,SELENE,MAR DE LOS VAPORES,,7,09011,SELENE,LLUVIAS,MERCADO,1,6,17,6,17,49,2,0.0,,2,0.0,,2,4,8,4,4,7,2,1,2,2,1,1,2,2,2,,,,2,,1,5,3,2,60,999999,9,1,2,1,1,2,2,2,2,2,2,2,3,45.68
180,2552,1,MAR DE LLUVIAS,CRATER ERASTOTENES,CAMPO DE AREAS VERDES,1,32,1,09011,SELENE,,,3,09011,SELENE,RAFAEL CASTILLO,,3,3,10,20,11,0,2,0.0,,2,0.0,,2,4,4,8,8,4,2,2,2,8,8,8,8,8,2,,,,2,,2,5,3,2,100,5000,3,1,2,1,2,2,2,2,2,2,2,2,3,45.68
180,2557,6,MAR DE LLUVIAS,CRATER ERATOSTENES,CAMPOS DEPORTIVOS,1,38,2,09011,SELENE,MAR DE NECTAR,,2,09011,FRANCISCO VILLA,COPPEL,,5,8,15,0,15,40,2,0.0,,1,1.0,6,2,4,4,4,4,1,1,2,2,2,2,1,1,2,1,1,4,2,2,,1,5,3,1,200,5000,3,1,2,1,2,2,2,2,2,1,2,2,3,45.68
181,2572,11,AGRICULTURA,EL PIPILA,AGRICULTURA,1,32,1,09011,SA MIGUEL,,,4,09011,SANTIAGO,,,4,4,16,0,16,28,2,0.0,,2,0.0,,1,3,4,8,4,8,2,2,2,2,1,1,2,2,2,,,,2,,2,5,3,2,20,3000,2,1,2,1,1,1,2,2,2,2,2,1,4,46.65
182,2580,6,CUITLAHUAC,AV CUITLAHUAC,CALLE CUITLAHUAC,1,27,2,09011,SANTA CATARINA,A TRES CALLES DE LA VIAS DEL TREN,,1,15122,CULTURAS MEXICANAS,FRENTE A LA FABRICA,CALLE MAYAS,5,2,16,20,17,10,2,0.0,,2,0.0,,2,2,4,4,4,7,1,1,2,2,1,2,2,2,2,,,,2,,2,7,4,3,200,999999,3,1,2,1,2,1,2,2,2,2,2,2,3,11.25
183,2586,5,DR. JUAN PALOMO MARTINEZ,20 DE NOVIEMBRE,LOS REYES,1,17,1,09011,LA MAGDALENA,POR FABRICA DE ADOQUIN,,7,09011,TLALTENGO,IGLESIA LUPITA,,4,6,11,40,12,0,2,0.0,,2,0.0,,1,3,4,4,4,4,1,1,2,2,1,2,2,2,1,3,3,2,1,1,1,5,3,1,500,999999,1,1,2,4,2,2,1,2,2,2,2,1,6,117.01
183,2591,10,DR. JUAN PALOMO MARTINEZ,20 DE NOVIEMBRE,LOS REYES,1,32,2,15122,CHALCO,TEC. VALLE,EMPRESA TUCVCH/CHALCO,1,09013,XAOLTOCAN,BOSQUE NATIVITAS,,2,1,14,15,14,50,2,0.0,,2,0.0,,1,2,3,4,4,10,1,1,2,2,1,1,2,2,1,2,9,9,1,9,1,9,5,2,50,8000,4,1,2,1,2,2,1,2,2,2,2,2,4,117.01
184,2604,9,MORENA ACUEDUCTO,MA DOLORES OBREGON,ACUEDUCTO,1,41,2,09013,TULYEHUALCO,CENTRO,,1,09011,SAN SEBASTIAN,OJO DE AGUA,,5,2,16,30,17,15,2,0.0,,2,0.0,,2,4,4,4,4,5,1,2,2,1,1,2,2,1,2,,,,2,,1,5,4,3,100,999999,3,1,2,1,2,2,2,2,2,2,2,2,4,123.86
185,2617,11,CAMINO REAL,PINOS,CAMINO REAL,1,38,4,09011,SELENE,,,1,09011,LA CONCHITA,,,5,2,15,30,16,0,1,2.0,2,2,0.0,,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2,,,,2,,1,4,3,3,200,6000,3,1,2,4,2,2,1,2,2,2,2,2,6,124.68
186,2633,11,JOSE LOPEZ PORTILLO,PEDRO HERNANDEZ SILVA,,1,30,7,09011,TALHUAC,,,7,09011,TETELCO,,,5,9,13,10,13,59,2,0.0,,1,1.0,7,1,4,4,4,4,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,4,3,3,100,999999,3,1,2,3,1,2,1,2,2,2,2,2,4,118.92
187,2645,3,EMILIANO ZAPATA,CANAL SECO,AGUA DULCE,1,56,1,09011,TETILCO,,,2,09011,SAN MIGUEL,,,5,1,9,18,9,43,1,1.0,9,2,0.0,,8,4,4,4,4,1,2,2,2,2,2,1,1,2,2,,,,1,1,1,4,3,3,100,5000,3,1,2,4,2,2,1,2,2,2,2,1,4,310.78
187,2646,4,EMILIANO ZAPATA,CANAL SECO,AGUA DULCE,1,47,1,09011,MIXQUIC,,,2,09011,TULYEHUALCO,,,4,8,10,0,11,14,1,10.0,4,9,0.0,,1,3,3,4,4,2,2,2,2,2,2,2,2,2,1,1,5,1,2,,1,4,3,3,70,6000,3,1,2,3,1,1,2,2,1,2,2,1,4,310.78
190,2672,5,BOULEVARD PICACHO AJUSCO Y TIZIMIN,BOULEVARD PICACHO AJUSCO,TIZIMIN,1,32,7,09012,AMADO NERVO,,,2,09012,MERCADO 22 DE ENERO,,,1,1,13,35,14,0,2,0.0,,2,0.0,,1,1,2,3,3,1,2,1,2,1,1,1,1,1,2,,,,2,,1,8,5,5,200,999999,3,1,2,4,2,2,2,2,2,2,1,2,3,28.07
191,2684,10,DZITAS,FERROCARRIL DE CUERNAVACA,SISAL,1,47,1,09012,PEDREGAL DE SAN NICOLAS,16,13,4,09012,PEDREGAL DE SAN NICOLAS,7,6,8,8,11,0,12,20,2,0.0,,1,3.0,6,2,8,1,8,8,1,2,1,1,2,2,2,2,2,1,2,6,1,1,1,1,3,2,6,200,3000,2,1,2,1,1,1,2,2,2,2,2,2,1,43.74
191,2691,17,DZITAS,SISAL,FERROCARRIL DE CUERNAVACA,1,17,1,09008,TIERRA COLORADA,METROPOLITANA,,7,09012,SAN MIGUEL AJUSCO,,,2,6,18,24,19,10,2,0.0,,2,0.0,,2,9,9,9,9,11,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,5,3,2,200,7000,4,1,2,1,2,2,2,2,2,2,2,2,1,43.74
193,2697,2,AV. FUENTES BROTANTES,AV. SOR JUANA INES DE LA CRUZ,MICHOACAN,1,25,1,09012,TLAXCONTENCO,,,2,09012,TLAXCOTENCO,,,4,1,9,40,10,15,2,0.0,,2,0.0,,1,1,2,4,4,1,1,1,2,2,1,1,1,1,2,,,,1,1,1,8,5,4,150,999999,2,1,2,1,2,2,1,2,2,2,2,2,3,80.46
195,2730,13,TENORIOS,ALGODONALES,,1,29,2,09012,,VILLA COAPA,,2,09012,,MIRAMONTES,,1,8,15,0,15,35,2,0.0,,2,0.0,,1,3,3,4,2,2,1,1,1,1,1,1,1,2,2,,,,2,,1,7,4,3,200,6000,3,1,2,2,2,2,2,1,2,2,2,2,4,42.1
196,2755,15,ARENAL,ARENAL,PASEO DE LAS TORTOLAS,1,49,1,09013,TETEPAN,,,2,09012,ESCUELA GARCIA CONDE,,,5,1,13,15,13,45,2,0.0,,2,0.0,,1,4,4,4,4,1,2,1,2,2,1,2,2,2,2,,,,1,1,2,4,3,3,100,3500,3,1,2,4,2,2,2,2,2,2,2,2,4,119.76
201,2765,4,16 DE SEPTIMBRE,BOMBA,CAMNIO ANTIGUO A TEPILEJO,2,37,5,09012,PEDREGAL AMINICO,,,1,09012,PEDREGAL AMINICO,,,5,2,11,30,13,0,1,2.0,1,2,0.0,,8,8,8,8,8,1,2,2,2,2,1,2,2,2,1,2,7,1,1,1,2,5,3,1,200,999999,3,1,2,4,1,2,1,2,2,2,2,1,4,18.71
202,2775,8,CARRETERA MEX-CUERNAVACA,PINOS,,1,55,7,09012,PARRAS,,,4,09012,PARRAS DEL GUARDA,CAMPOS DE CULTIVO,,5,4,12,30,12,55,2,0.0,,1,1.0,6,1,4,1,4,4,1,2,2,2,2,1,2,1,2,1,2,4,1,2,,1,5,4,3,300,2000,2,1,2,4,2,2,2,2,2,2,2,2,3,18.71
